SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
44.339625																					1508.240000
44.361850																					1510.740000
44.466100																					1513.240000
44.497600																					1515.730000
44.527300																					1528.250000
44.551150																					1530.760000
44.833500																					1533.250000
44.916950																					1535.750000
44.938000																					1538.250000
44.947325																					1540.750000
45.016350																					1545.750000
45.140075																					1548.250000
45.155500																					1550.750000
45.197675																					1553.250000
45.219550																					1555.750000
45.625650																					1560.750000
45.700900																					1563.250000
45.707300																					1565.770000
45.715300																					1568.250000
45.817375																					1570.770000
45.973550																					1573.270000
46.315250																					1578.270000
46.349025																					1580.770000
46.355400																					1583.270000
46.385325																					1590.770000
46.388300																					1598.280000
46.390850																					1600.780000
46.403950																					1603.280000
46.419100																					1605.790000
46.445100																					1608.290000
46.499025																					1610.780000
46.577900																					1613.280000
46.657950																					1615.780000
46.701525																					1620.800000
46.745575																					1625.800000
47.102175																					1628.300000
47.130975																					
47.136550																					
47.179300																					
47.197675																					
47.218750																					
47.228000																					
47.469525																					
47.636225																					
47.659300																					
47.698225																					
47.957250																					
47.960025																					
48.126325																					
48.400825																					
48.712650																					
48.723025																					
48.732575																					
48.766425																					
48.967275																					
49.067125																					
49.232925																					
49.234050																					
49.588350																					
49.648600																					
49.773825																					
49.794100																					
49.862450																					
50.097650																					
50.188400																					
50.267325																					
50.272250																					
50.277025																					
50.297100																					
50.659975																					
50.663700																					
50.695000																					
51.335475																					
51.440350																					
51.544500																					
51.551300																					
51.554375																					
51.878150																					
51.901900																					
52.066825																					
52.187500																					
52.581625																					
52.598150																					
52.659350																					
52.850050																					
52.898350																					
52.954575																					
53.131000																					
53.302300																					
53.322775																					
53.337550																					
53.391825																					
53.399750																					
53.417225																					
53.689600																					
54.095800																					
54.696350																					
54.725000																					
54.849075																					
55.007625																					
55.154000																					
55.262050																					
55.326175																					
55.640625																					
55.667875																					
55.928975																					
55.960000																					
56.064900																					
56.084400																					
56.148975																					
56.187875																					
56.193725																					
56.200675																					
56.274950																					
56.598050																					
56.608375																					
56.623650																					
56.867950																					
57.080900																					
57.123600																					
57.483200																					
57.516975																					
57.538625																					
57.635700																					
57.649150																					
57.724300																					
57.734500																					
57.945100																					
57.953025																					
57.970050																					
57.993325																					
58.020325																					
58.145775																					
58.355775																					
58.404325																					
58.477675																					
58.491775																					
58.715300																					
58.755725																					
58.803750																					
58.824650																					
59.162575																					
59.171625																					
59.282050																					
59.409600																					
59.492875																					
59.514100																					
59.528900																					
59.566975																					
59.771200																					
59.808700																					
60.004100																					
60.117025																					
60.195075																					
60.238425																					
60.338800																					
60.541775																					
60.608300																					
60.713400																					
60.737950																					
60.943475																					
61.426100																					
